TweetID,From User,Tweet
274189285647872000,xharryscurls69,"Good pizza for us. #yolo #swag #amazing #awesome #beauty #beautiful #bestoftheday #cute #fun @ Made In Italy http://t.co/yJvexLOn"
274189264126898176,BeliebingBailee,"verified belieber!!!!!!!!!!!!!! haha swaggy xD #justinbieber #biebs #bieber #luv #swaggy #swag"
274189260578516992,Oliverplott,"Where in the dickens did you get that #swag?"
274189245256716289,BlinkDu,"Muito obrigado família Xtreme #west #side #story #hiphop #street #dance #jets #sharks #cool #show #swag #str http://t.co/XlDmWJNs"
274189230257872896,BanaHadid,"@TheAlyODonnell: @banahadid #bigbootyhoes #swag http://t.co/xQp999ZU”"
274189214382448640,stepaniedywzwoo,"SwagLet That Boy Cook#Swag"
274189210926346240,kylepotato,"swagging it out #socool #swag #emotionalman #mrtakeyogirl http://t.co/1EjEzNIP"
274189206341963776,MarcusSmoot,"God made coke, God made pepsi. God made me, oh so sexy. God made rivers, God made lakes. God made you, well, we all make mistakes.#swag"
274189182275043328,czarnakie,"@D1Soccer22 Lookin fresh as I return on the bus mane! Flyin high homie!#swag"
274189172028342273,RJbergerHOOPS,"""@CoolinWayne: Coogi, bum ass Manuel Art niggas http://t.co/h5q4w5zo"" #Swag"
274189166131150848,MartyBaceda,"RT @amploamplo: Under Armour performance gear for UofL Women's hockey with thermofusion decoration. #swag #amplohockey http://t.co/m2kfTrjX"
274189162205282304,EdSand27,"Problems of lolitas #fight #discussion #problem #badgirl #nigga #swag #lol #lmao #muthafucka  @ Coco del Mar http://t.co/C5jJuzk5"
274189161265786880,COJake91,"""@EnnenbachG: @GraceMattingley Haha i heard he gives a good deep throat tho."" #SWAG #YOLO"
274189146082398208,miss_kelliebaby,"RT @BobbiRuffin: I just heard that Greensboro's police have new Lexus Jeep unmarked cars. #yourtaxdollars #swerve #swag LOL @cocoaberry1"
274189131746258945,djsouthside,"Big #happy #birthday #shoutout to dont_you_judge_me make sure you #follow dont_you_judge_me #sexy #swag #b http://t.co/i8IkdGBp"
274189098074394624,GabeAway,"RT @LaurierSBESS: SWAG sale is underway in Peters Foyer, it's selling out fast, get yours before they're gone! #SWAG #Laurier http://t.co/Xf5zfTST"
274189096098877441,SuppaSwagdWells,"When my mommy buys me new beats >>> #spiderman #studios #beatsbydre #swag #loveher"
274189091959078912,charchan0088,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 97184"
274189061638455296,AndreaaMeoww,"@athena2893 tu dead twitter #giou #swag"
274189054755618817,zoe997,"Eating Dora gummies with my baby sister #swag"
274189050108338176,SabrinaGrimshaw,"RT @Laureeeeen_xoxo: #bringing #sexy #back #bringingsexyback #blonde #hair #asain :P #brown #hair #swag #wink #cute #short #left http://t.co/edoRtgiM"
274189033893158914,amploamplo,"Under Armour performance gear for UofL Women's hockey with thermofusion decoration. #swag #amplohockey http://t.co/m2kfTrjX"
274189030487384064,SiMONDGROOT,"RT @Daankuiper1: @DJARZBOR @SiMONDGROOT @zoiezorutger @WillemBrouwerr @miesvandendool #swag http://t.co/WmTEj4WS"
274189021779988480,DivaPeps,"#bestfriends #bff #family #sister #love #lesbian #bisexual #lgbt #swag ❤ http://t.co/xIBxRRTD"
274189019968045056,Tommekebuys,"T-shirt is aangekomen ! @Yellow_Claw #allermooistetshirt #swag Thanks @FreshCotton voor de snelle levering ! #fedex http://t.co/SwSEEedu"
274189019527663616,nieloOWbeng,"Morgee vrijj #school #SWAG"
274189003119529985,_cat_lee_,"Я #космос  :D #cosmos #magic #swag #нечегоделание http://t.co/Nzm6PCCz"
274188994454122496,DirecaoRebelde_,"sangue roxo na veia , #SWAG nas roupas , e #JUSTINBIEBER NO coração"
274188965031067648,shinliver,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 33490"
274188964020240384,alaynawallerokq,"SWAGReally Romantic - #SWAG hahaha,...."
274188934915969024,AbetCeniza,"#SWAG @IvyBirondo1 #lanay http://t.co/lvY9iMlM"
274188886287192064,TeyonW,"Omar on the African safari hype, gazelles+leopard print #swag http://t.co/Gvlpp8ZJ"
274188882101276672,Miss_Special1,"CeaJay.. I like that name #Swag #RealTalk#MyBabysName@CeajayMusic"
274188876262813696,Paige_Reid10,"@jordwilwils #hi #swag #AAAhockey #RosheensCool #8ThingsICantLiveWithout #BitchesBeLike #getyoureyeschecked"
274188870227206145,iamemmanuels,"#nowplaying @IBGDRGN - that XX. #sexy #gd #gdragon #Korean #handsome #swag http://t.co/CVQudFIP"
274188853164777473,AkOdntn,"#SWAG well done sir! RT @willis_w: Papers lodged today. Soon I'll be the director of my own law firm."
274188847536025601,BobbiRuffin,"I just heard that Greensboro's police have new Lexus Jeep unmarked cars. #yourtaxdollars #swerve #swag LOL @cocoaberry1"
274188832394579968,daney_famouz,"Try application #aoret2.tk to add followers,retweets,favorites #FollowMe #InstantFollow #Openfollow #F4F #jfb #TFB #swag #FF 12536"
274188807908237313,IlaGri,"RT @SopreMan: Da Wego a fare il brainstorming per il mio video nuovo!!! #hit #video #swag #studio #brain #sopreman #sopret http://t.co/mQopMWxN"
274188763020800000,xharryscurls69,"Good pizza for us. #yolo #swag #amazing #awesome #beauty #beautiful #bestoftheday #cute #fun #flawless #foll http://t.co/FBTHPfWS"
